연도,노선코드,노선명,본부코드,본부명,고발유형_1_과적,고발유형_2_적재불량,고발유형_3_제원초과,고발유형_4_기타
2018,0400,평택제천선,210780,송탄영업소,106,164,5,0
2018,0400,평택제천선,210790,서안성영업소,192,315,8,1
2018,0400,평택제천선,2107A0,남안성영업소,134,187,19,8
2018,0400,평택제천선,2107B0,평택영업소,390,275,19,20
2018,0400,평택제천선,2107C0,평택고덕영업소,20,0,2,2
2018,0400,평택제천선,A103Q0,충주지사 도로안전팀,0,1,0,0
2018,0400,평택제천선,A10510,북진천영업소,124,23,11,0
2018,0400,평택제천선,A10520,금왕꽃동네영업소,70,13,8,0
2018,0400,평택제천선,A10530,음성영업소,73,17,5,0
2018,0400,평택제천선,A10540,서충주영업소,68,5,2,0
2018,0400,평택제천선,A10550,동충주영업소,47,31,5,0
2018,0400,평택제천선,A105Q0,엄정지사 도로안전팀,0,134,0,0
2018,0400,평택제천선,A105S0,엄정지사 교통안전팀,0,5,0,0
2018,0450,중부내륙선,200140,수도권본부 교통팀,3,0,0,0
2018,0450,중부내륙선,210780,송탄영업소,0,1,0,0
2018,0450,중부내륙선,311180,남여주영업소,45,0,4,0
2018,0450,중부내륙선,311190,서여주영업소,24,11,1,0
2018,0450,중부내륙선,3111A0,북여주영업소,35,12,2,0
2018,0450,중부내륙선,3111B0,양평영업소,26,40,0,0
2018,0450,중부내륙선,610460,서대구영업소,1,0,0,0
2018,0450,중부내륙선,610470,화원옥포영업소,0,7,0,1
2018,0450,중부내륙선,610480,남대구영업소,17,89,1,0
2018,0450,중부내륙선,610620,선산영업소,26,24,2,0
2018,0450,중부내륙선,610800,성주지사,0,9,0,0
2018,0450,중부내륙선,610810,남성주영업소,42,59,6,0
2018,0450,중부내륙선,610820,성주영업소,51,31,1,0
2018,0450,중부내륙선,610830,남김천영업소,50,59,1,0
2018,0450,중부내륙선,710220,칠서영업소,89,291,4,1
2018,0450,중부내륙선,710230,영산영업소,35,139,1,0
2018,0450,중부내륙선,710240,남지영업소,57,132,1,0
2018,0450,중부내륙선,710250,칠원영업소,132,126,2,0
2018,0450,중부내륙선,710260,달성영업소,2,10,0,0
2018,0450,중부내륙선,710270,창녕영업소,52,83,3,0
2018,0450,중부내륙선,710280,현풍영업소,1,8,0,0
2018,0450,중부내륙선,710290,내서영업소,0,61,0,0
2018,0450,중부내륙선,7103P0,창원지사 고객지원팀,0,1,0,0
2018,0450,중부내륙선,7103Q0,창원지사 도로안전팀,0,7,0,0
2018,0450,중부내륙선,710720,고성영업소,1,0,0,0
2018,0450,중부내륙선,A10300,충주지사,0,5,0,0
2018,0450,중부내륙선,A10310,감곡영업소,114,16,0,0
2018,0450,중부내륙선,A10320,북충주영업소,51,28,2,0
2018,0450,중부내륙선,A10330,충주영업소,18,5,3,0
2018,0450,중부내륙선,A10340,괴산영업소,15,9,1,0
2018,0450,중부내륙선,A10350,연풍영업소,39,0,1,0
2018,0450,중부내륙선,A103P0,충주지사 고객지원팀,1,14,0,0
2018,0450,중부내륙선,A103Q0,충주지사 도로안전팀,0,355,0,0
2018,0450,중부내륙선,A103S0,충주지사 교통안전팀,0,1,0,0
2018,0450,중부내륙선,A105S0,엄정지사 교통안전팀,0,3,0,0
2018,0450,중부내륙선,A10600,상주지사,0,40,0,0
2018,0450,중부내륙선,A10610,상주영업소,28,26,0,0
2018,0450,중부내륙선,A10630,북상주영업소,39,35,2,0
2018,0450,중부내륙선,A10640,점촌함창영업소,19,28,1,0
2018,0450,중부내륙선,A10650,문경새재영업소,23,23,1,0
2018,0500,영동선,200000,수도권본부,0,3,0,0
2018,0500,영동선,200140,수도권본부 교통팀,2,11,0,0
2018,0500,영동선,210200,군포지사,0,371,0,0
2018,0500,영동선,210210,군자영업소,306,131,2,0
2018,0500,영동선,210220,서안산영업소,164,351,0,0
2018,0500,영동선,210230,안산영업소,36,0,2,0
2018,0500,영동선,210240,동수원영업소,72,39,6,0
2018,0500,영동선,210250,북수원영업소,74,3,5,0
2018,0500,영동선,210260,부곡영업소,44,80,1,0
2018,0500,영동선,210270,동군포영업소,94,309,0,0
2018,0500,영동선,210280,군포영업소,60,4,0,0
2018,0500,영동선,210290,마성영업소,31,0,1,0
2018,0500,영동선,2102Q0,군포지사 도로안전팀,0,828,0,0
2018,0500,영동선,310110,문막영업소,88,207,4,0
2018,0500,영동선,310120,원주영업소,89,287,3,0
2018,0500,영동선,310130,새말영업소,44,22,4,0
2018,0500,영동선,310140,둔내영업소,8,9,2,1
2018,0500,영동선,310150,여주영업소,63,31,3,0
2018,0500,영동선,310200,대관령지사,0,1,0,0
2018,0500,영동선,310210,면온영업소,5,55,0,0
2018,0500,영동선,310220,평창영업소,19,45,5,0
2018,0500,영동선,310230,속사영업소,5,3,1,0
2018,0500,영동선,310240,진부영업소,22,28,1,0
2018,0500,영동선,310260,대관령영업소,4,80,0,0
2018,0500,영동선,3102Q0,대관령지사 도로안전팀,0,131,0,10
2018,0500,영동선,310310,옥계영업소,2,0,0,0
2018,0500,영동선,310320,강릉영업소,57,61,6,222
2018,0500,영동선,310910,하조대영업소,0,3,0,0
2018,0500,영동선,310920,양양영업소,2,0,0,0
2018,0500,영동선,311120,용인영업소,120,83,5,1
2018,0500,영동선,311130,양지영업소,187,115,0,0
2018,0500,영동선,311140,덕평영업소,144,60,1,0
2018,0500,영동선,311150,이천영업소,138,107,0,0
2018,0500,영동선,A103Q0,충주지사 도로안전팀,0,5,0,0
2018,0500,영동선,A105Q0,엄정지사 도로안전팀,0,9,0,0
2018,0500,영동선,A105S0,엄정지사 교통안전팀,0,15,0,0
2018,0550,중앙선,2102Q0,군포지사 도로안전팀,0,1,0,0
2018,0550,중앙선,310400,홍천지사,0,33,0,0
2018,0550,중앙선,310410,춘천영업소,60,30,0,0
2018,0550,중앙선,310420,북원주영업소,7,3,1,0
2018,0550,중앙선,310430,횡성영업소,45,9,1,0
2018,0550,중앙선,310440,홍천영업소,37,34,14,0
2018,0550,중앙선,600270,대구경북본부 교통팀,2,0,0,0
2018,0550,중앙선,610410,칠곡영업소,59,236,0,0
2018,0550,중앙선,610420,다부영업소,22,128,2,1
2018,0550,중앙선,610430,가산영업소,61,200,0,0
2018,0550,중앙선,610440,군위영업소,20,57,4,0
2018,0550,중앙선,610450,의성영업소,24,202,4,0
2018,0550,중앙선,610510,남안동영업소,35,74,5,0
2018,0550,중앙선,610520,서안동영업소,34,76,10,0
2018,0550,중앙선,610530,예천영업소,1,4,1,0
2018,0550,중앙선,610540,영주영업소,40,62,1,0
2018,0550,중앙선,610550,풍기영업소,33,24,7,0
2018,0550,중앙선,6105Q0,영주지사 도로안전팀,0,205,0,0
2018,0550,중앙선,6108Q0,성주지사 도로안전팀,1,0,0,0
2018,0550,중앙선,710550,대동영업소,707,921,6,0
2018,0550,중앙선,7105P0,양산지사 고객지원팀,0,7,0,0
2018,0550,중앙선,A10200,제천지사,0,6,0,2
2018,0550,중앙선,A10210,남원주영업소,21,169,0,0
2018,0550,중앙선,A10220,제천영업소,67,187,6,0
2018,0550,중앙선,A10230,신림영업소,68,50,0,0
2018,0550,중앙선,A10240,단양영업소,132,14,1,0
2018,0550,중앙선,A10250,북단양영업소,146,4,3,0
2018,0550,중앙선,A10260,남제천영업소,275,64,1,0
2018,0550,중앙선,A102Q0,제천지사 도로안전팀,0,1,0,0
2018,0600,서울양양선,210120,김포영업소,0,1,0,0
2018,0600,서울양양선,310700,춘천지사,1,1,0,0
2018,0600,서울양양선,310710,덕소삼패영업소,65,0,1,0
2018,0600,서울양양선,310720,남양주영업소,14,68,3,0
2018,0600,서울양양선,310730,화도영업소,23,181,9,0
2018,0600,서울양양선,310740,서종영업소,7,4,0,0
2018,0600,서울양양선,310750,설악영업소,8,117,2,0
2018,0600,서울양양선,310760,강촌영업소,4,29,2,0
2018,0600,서울양양선,310770,남춘천영업소,3,23,0,0
2018,0600,서울양양선,310790,조양영업소,1,11,0,0
2018,0600,서울양양선,3107A0,동홍천영업소,8,56,4,0
2018,0600,서울양양선,310900,양양지사,0,15,0,18
2018,0600,서울양양선,310950,내촌영업소,3,15,2,0
2018,0600,서울양양선,310960,인제영업소,6,44,0,0
2018,0600,서울양양선,310970,서양양영업소,0,9,0,0
2018,0600,서울양양선,3109Q0,양양지사 도로안전팀,0,4,0,0
2018,0650,동해선,3102Q0,대관령지사 도로안전팀,0,1,0,0
2018,0650,동해선,310300,강릉지사,0,210,0,0
2018,0650,동해선,310310,옥계영업소,21,47,1,0
2018,0650,동해선,310320,강릉영업소,0,14,0,0
2018,0650,동해선,310350,북강릉영업소,10,10,1,0
2018,0650,동해선,310360,동해영업소,40,37,0,0
2018,0650,동해선,310370,망상영업소,8,44,1,0
2018,0650,동해선,310380,남강릉영업소,16,15,7,0
2018,0650,동해선,3103C0,삼척영업소,19,22,0,0
2018,0650,동해선,3103D0,근덕영업소,53,22,1,0
2018,0650,동해선,3103E0,남양양영업소,13,28,1,0
2018,0650,동해선,3103Q0,강릉지사 도로안전팀,0,1,0,0
2018,0650,동해선,310900,양양지사,0,7,0,2
2018,0650,동해선,310910,하조대영업소,18,80,3,0
2018,0650,동해선,310920,양양영업소,41,47,4,0
2018,0650,동해선,310930,북양양영업소,6,3,1,0
2018,0650,동해선,310940,속초영업소,21,13,0,0
2018,0650,동해선,3109Q0,양양지사 도로안전팀,0,5,0,0
2018,0650,동해선,610520,서안동영업소,1,0,0,0
2018,0650,동해선,7101Q0,울산지사 도로안전팀,0,1,0,0
2018,0650,동해선,710810,범서영업소,20,36,5,1
2018,0650,동해선,710820,남경주영업소,30,113,2,3
2018,0650,동해선,710830,동경주영업소,35,75,1,0
2018,0650,동해선,710840,남포항영업소,297,213,6,3
2018,0655,부산포항선,700270,부산경남본부 교통팀,20,3,0,0
2018,0655,부산포항선,710150,울산영업소,250,0,2,0
2018,0655,부산포항선,710180,해운대송정영업소,119,304,0,0
2018,0655,부산포항선,710190,기장일광영업소,76,81,5,0
2018,0655,부산포항선,7101A0,장안영업소,61,64,4,0
2018,0655,부산포항선,7101B0,온양영업소,184,50,0,0
2018,0655,부산포항선,7101C0,청량영업소,492,282,1,0
2018,0655,부산포항선,7101D0,문수영업소,60,29,0,1
2018,0655,부산포항선,7101E0,동부산영업소,11,28,0,0
2018,0655,부산포항선,7101Q0,울산지사 도로안전팀,0,17,0,0
2018,0655,부산포항선,7109Q0,서울산지사 도로안전팀,0,1,0,0
2018,1000,수도권제1순환선,200140,수도권본부 교통팀,0,24,2,0
2018,1000,수도권제1순환선,210100,인천지사,0,20,0,0
2018,1000,수도권제1순환선,210120,김포영업소,1390,1305,0,0
2018,1000,수도권제1순환선,2101Q0,인천지사 도로안전팀,0,276,0,0
2018,1000,수도권제1순환선,210310,서울영업소,1,1,0,0
2018,1000,수도권제1순환선,210400,경기광주지사,0,1,0,0
2018,1000,수도권제1순환선,210510,청계영업소,383,1263,21,53
2018,1000,수도권제1순환선,210520,성남영업소,3,0,0,0
2018,1000,수도권제1순환선,2105Q0,동서울지사 도로안전팀,0,47,0,0
2018,1000,수도권제1순환선,210810,시흥영업소,476,521,0,0
2018,1000,수도권제1순환선,210830,서서울영업소,0,1,0,0
2018,1000,수도권제1순환선,7105P0,양산지사 고객지원팀,0,1,0,0
2018,1001,수도권제1순환선(판교퇴계원),200140,수도권본부 교통팀,1,1,7,0
2018,1001,수도권제1순환선(판교퇴계원),210400,경기광주지사,0,3,0,0
2018,1001,수도권제1순환선(판교퇴계원),210520,성남영업소,578,512,1,13
2018,1001,수도권제1순환선(판교퇴계원),210530,구리남양주영업소,799,508,22,59
2018,1001,수도권제1순환선(판교퇴계원),210540,토평영업소,135,10,1,0
2018,1001,수도권제1순환선(판교퇴계원),210810,시흥영업소,0,4,0,0
2018,1020,남해제1지선,710320,마산영업소,53,326,8,0
2018,1020,남해제1지선,7103P0,창원지사 고객지원팀,0,4,0,0
2018,1020,남해제1지선,7103Q0,창원지사 도로안전팀,0,43,0,0
2018,1020,남해제1지선,7103S0,창원지사 교통안전팀,0,1,0,0
2018,1020,남해제1지선,710530,북부산영업소,0,1,0,0
2018,1040,남해제2지선,210820,남인천영업소,0,1,0,0
2018,1040,남해제2지선,700270,부산경남본부 교통팀,0,364,0,0
2018,1040,남해제2지선,710320,마산영업소,0,1,0,0
2018,1040,남해제2지선,710330,서부산영업소,332,70,0,0
2018,1040,남해제2지선,710360,장유영업소,66,175,1,0
2018,1040,남해제2지선,710370,가락영업소,229,328,3,0
2018,1040,남해제2지선,7103P0,창원지사 고객지원팀,0,16,0,0
2018,1040,남해제2지선,7103Q0,창원지사 도로안전팀,0,158,0,0
2018,1040,남해제2지선,710470,사천영업소,1,2,0,0
2018,1101,제2경인선(인천안양),200140,수도권본부 교통팀,1,27,0,0
2018,1101,제2경인선(인천안양),200200,수도권본부 기술처,0,1,0,0
2018,1101,제2경인선(인천안양),210820,남인천영업소,555,757,3,0
2018,1200,경인선,210100,인천지사,0,4,0,0
2018,1200,경인선,210110,인천영업소,1480,1384,0,0
2018,1200,경인선,2101Q0,인천지사 도로안전팀,0,197,0,0
2018,1200,경인선,210310,서울영업소,0,1,0,0
2018,1200,경인선,210320,수원신갈영업소,0,3,0,1
2018,1200,경인선,210820,남인천영업소,2,0,0,0
2018,1510,서천공주선,210310,서울영업소,0,1,0,0
2018,1510,서천공주선,410740,서산영업소,1,0,0,0
2018,1510,서천공주선,411150,공주영업소,1,0,0,0
2018,1510,서천공주선,411320,동서천영업소,16,60,1,2
2018,1510,서천공주선,411330,서부여영업소,18,53,2,0
2018,1510,서천공주선,411340,부여영업소,9,81,1,0
2018,1510,서천공주선,411350,청양영업소,10,18,0,0
2018,1510,서천공주선,411360,서공주영업소,22,69,0,0
2018,1510,서천공주선,4113Q0,부여지사 도로안전팀,0,1,0,0
2018,2510,호남선의 지선,410270,유성영업소,52,70,0,0
2018,2510,호남선의 지선,410280,북대전영업소,50,191,6,0
2018,2510,호남선의 지선,510210,백양사영업소,0,1,0,0
2018,2510,호남선의 지선,510230,광주영업소,4,3,0,0
2018,2510,호남선의 지선,810110,내장산영업소,1,0,0,0
2018,2510,호남선의 지선,810400,논산지사,1,0,0,0
2018,2510,호남선의 지선,810410,익산영업소,2,0,0,0
2018,2510,호남선의 지선,810420,논산영업소,72,43,4,0
2018,2510,호남선의 지선,810430,계룡영업소,27,30,1,0
2018,2530,고창담양선,210830,서서울영업소,0,1,0,0
2018,2530,고창담양선,510710,북광주영업소,55,111,4,0
2018,2530,고창담양선,510720,장성물류영업소,54,2,0,0
2018,2530,고창담양선,510730,옥과영업소,0,1,0,0
2018,2530,고창담양선,510750,남고창영업소,32,0,1,0
2018,2530,고창담양선,610420,다부영업소,0,1,0,0
2018,3000,대전남부순환선,400270,대전충남본부 교통팀,0,2,0,0
2018,3000,대전남부순환선,410280,북대전영업소,0,1,0,0
2018,3000,대전남부순환선,410560,서대전영업소,71,63,2,0
2018,3000,대전남부순환선,410570,안영영업소,98,48,0,0
2018,4510,중부내륙선의 지선,200140,수도권본부 교통팀,1,0,0,0
2018,4510,중부내륙선의 지선,311180,남여주영업소,2,0,0,0
2018,4510,중부내륙선의 지선,311190,서여주영업소,0,2,0,0
2018,4510,중부내륙선의 지선,3111A0,북여주영업소,2,0,0,0
2018,4510,중부내륙선의 지선,3111B0,양평영업소,1,0,0,0
2018,4510,중부내륙선의 지선,600000,대구경북본부,0,1,0,0
2018,4510,중부내륙선의 지선,610460,서대구영업소,133,609,15,0
2018,4510,중부내륙선의 지선,610470,화원옥포영업소,44,186,2,3
2018,4510,중부내륙선의 지선,610480,남대구영업소,135,117,15,0
2018,4510,중부내륙선의 지선,6104P0,군위지사 고객지원팀,0,1,0,0
2018,4510,중부내륙선의 지선,610620,선산영업소,0,1,0,0
2018,4510,중부내륙선의 지선,610810,남성주영업소,0,1,0,0
2018,4510,중부내륙선의 지선,610830,남김천영업소,3,3,1,0
2018,4510,중부내륙선의 지선,710230,영산영업소,1,1,0,0
2018,4510,중부내륙선의 지선,710240,남지영업소,0,1,0,0
2018,4510,중부내륙선의 지선,710250,칠원영업소,0,1,0,0
2018,4510,중부내륙선의 지선,710260,달성영업소,26,111,2,0
2018,4510,중부내륙선의 지선,710280,현풍영업소,98,211,18,0
2018,4510,중부내륙선의 지선,A10320,북충주영업소,0,1,0,0
2018,4510,중부내륙선의 지선,A10350,연풍영업소,3,0,0,0
2018,4510,중부내륙선의 지선,A103Q0,충주지사 도로안전팀,0,5,0,0
2018,4510,중부내륙선의 지선,A10610,상주영업소,1,0,0,0
2018,4510,중부내륙선의 지선,A10640,점촌함창영업소,0,2,0,0
2018,4510,중부내륙선의 지선,A10650,문경새재영업소,2,2,0,0
2018,5510,중앙선의 지선,610160,칠곡물류영업소,1,0,0,0
2018,5510,중앙선의 지선,610460,서대구영업소,0,2,0,0
2018,5510,중앙선의 지선,610470,화원옥포영업소,0,2,0,0
2018,5510,중앙선의 지선,610480,남대구영업소,0,1,0,0
2018,5510,중앙선의 지선,610820,성주영업소,1,0,0,0
2018,5510,중앙선의 지선,710540,남양산영업소,107,395,0,0
2018,5510,중앙선의 지선,710550,대동영업소,1,0,0,0
2018,5510,중앙선의 지선,710560,물금영업소,119,258,1,0
2018,5510,중앙선의 지선,7105P0,양산지사 고객지원팀,0,4,0,0
2018,5510,중앙선의 지선,A10220,제천영업소,0,0,1,0
2018,6000,부산외곽순환선,710130,금정영업소,30,18,2,0
2018,6000,부산외곽순환선,710140,기장철마영업소,24,11,4,0
2018,6000,부산외곽순환선,7101Q0,울산지사 도로안전팀,0,8,0,0
2018,6000,부산외곽순환선,7105D0,진영영업소,81,46,5,0
2018,6000,부산외곽순환선,7105E0,광재영업소,63,34,7,0
2018,6000,부산외곽순환선,7105P0,양산지사 고객지원팀,0,1,0,0
2018,6120,(조회용)88올림픽선,610320,함양영업소,1,1,0,0
2019,0010,경부선,200140,수도권본부 교통팀,3,0,1,0
2019,0010,경부선,210300,수원지사,2,0,0,0
